intent,text
lyric,"We found Wonderland You and I got lost in it And life was never worse but never better (Eh, eh)"
lyric,"(Eh, eh, eh, eh, eh) In Wonderland (Eh, eh, eh, eh, eh)"
lyric,"In Wonderland (Eh, eh, eh, eh, eh) In Wonderland"
lyric,"(Eh, eh, eh, eh, eh) Whoa, in Wonderland I reached for you, but you were gone"
lyric,I knew I had to go back home You searched the world for something else To make you feel like what we had
lyric,"And in the end, in Wonderland We both went mad Oh"
lyric,We found Wonderland You and I got lost in it And we pretended it could last forever
lyric,"Last forever (Eh, eh) We found Wonderland You and I got lost in it (Got lost in it)"
lyric,"And life was never worse but never better Never better (Eh, eh) (Eh, eh, eh, eh, eh)"
lyric,"We found Wonderland You and I got lost in it (Eh, eh, eh, eh, eh)"
lyric,"And we pretended it could last forever (In Wonderland) (Eh, eh, eh, eh, eh) We found Wonderland"
lyric,"You and I got lost in it (Eh, eh, eh, eh, eh) And life was never worse but never better"
lyric,"In Wonderland One look, dark room Meant just for you"
lyric,"Time moved too fast, you play it back Buttons on a coat, lighthearted joke No proof, not much, but you saw enough"
lyric,"Small talk, he drives Coffee at midnight The light reflects the chain on your neck"
lyric,"He says, ""Look up"" And your shoulders brush No proof, one touch, but you felt enough"
lyric,"You can hear it in the silence (Silence), silence (Silence), you You can feel it on the way home (Way home), way home (Way home), you You can see it with the lights out (Lights out), lights out (Lights out)"
lyric,"You are in love, true love You are in love Morning, his place"
lyric,"Burnt toast, Sunday You keep his shirt, he keeps his word And for once, you let go"
lyric,"Of your fears and your ghosts One step, not much, but it said enough You kiss on sidewalks"
lyric,"You fight and you talk One night, he wakes Strange look on his face"
lyric,"Pauses, then says ""You're my best friend"" And you knew what it was, he is in love You can hear it in the silence (Silence), silence (Silence), you"
lyric,"You can feel it on the way home (Way home), way home (Way home), you You can see it with the lights out (Lights out), lights out (Lights out) You are in love, true love"
lyric,"And so it goes You two are dancing in a snow globe, 'round and 'round And he keeps a picture of you in his office downtown"
lyric,And you understand now Why they lost their minds and fought the wars And why I've spent my whole life trying to put it into words
lyric,Cause you can hear it in the silence You can feel it on the way home You can see it with the lights out
lyric,"You are in love, true love You are in love You can hear it in the silence (Silence), silence (Silence), you"
lyric,"You can feel it on the way home (Way home), way home (Way home), you You can see it with the lights out (Lights out), lights out (Lights out) You are in love, true love"
lyric,"You are in love You can hear it in the silence (Silence), silence (Silence), you You can feel it on the way home (Way home), way home (Way home), you"
lyric,"You can see it with the lights out (Lights out), lights out (Lights out) You are in love, true love You are in love"
lyric,"We're all bored, we're all so tired of everything We wait for trains that just aren't coming We show off our different scarlet letters"
lyric,"Trust me, mine is better We're so young, but we're on the road to ruin We play dumb, but we know exactly what we're doing"
lyric,"We cry tears of mascara in the bathroom Honey, life is just a classroom (Ah, ah, ah, ah, ah, ah)"
lyric,"Cause baby, I could build a castle Out of all the bricks they threw at me And every day is like a battle"
lyric,"But every night with us is like a dream Baby, we're the new romantics Come on, come along with me"
lyric,Heartbreak is the national anthem We sing it proudly We are too busy dancing to get knocked off our feet
lyric,"Baby, we're the new romantics The best people in life are free We're all here, the lights and noise are blinding"
lyric,"We hang back, it's all in the timing It's poker He can't see it in my face"
lyric,"But I'm about to play my Ace (Ahh) We need love, but all we want is danger We team up, then switch sides like a record changer"
lyric,"The rumors are terrible and cruel But honey, most of them are true (Ah, ah, ah, ah, ah, ah)"
lyric,"Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified Cause baby, I could build a castle Out of all the bricks they threw at me"
lyric,"And every day is like a battle But every night with us is like a dream Baby, we're the new romantics"
lyric,"Come on, come along with me Heartbreak is the national anthem We sing it proudly"
lyric,"We are too busy dancing (Yeah) to get knocked off our feet Baby, we're the new romantics The best people in life are free"
lyric,"(Oh, oh, oh-oh, oh) Oh-oh (Oh, oh, oh-oh, oh)"
lyric,"So, come on, come along with me (Oh, oh, oh-oh, oh) The best people in life are free"
lyric,"(Oh, oh, oh-oh, oh) Please take my hand and Please take me dancing, and"
lyric,"Please leave me stranded It's so romantic (it's so romantic) (Ah, ah, ah, ah, ah, ah)"
lyric,"Oh, 'cause baby, I could build a castle Out of all the bricks they threw at me And every day is like a battle, oh-oh"
lyric,"But every night with us is like a dream Cause baby, I could build a castle (castle) Out of all the bricks they threw at me"
lyric,"And every day is like a battle But every night with us is like a dream Baby, we're the new romantics"
lyric,"Come on, come along with me Heartbreak is the national anthem We sing it proudly"
lyric,"We are too busy dancing to get knocked off our feet Baby, we're the new romantics The best people in life are free"
lyric,"I'm doing good, I'm on some new shit Been saying ""yes"" instead of ""no"" I thought I saw you at the bus stop, I didn't though"
lyric,I hit the ground running each night I hit the Sunday matinée You know the greatest films of all time were never made
lyric,"I guess you never know, never know And if you wanted me, you really should've showed And if you never bleed, you're never gonna grow"
lyric,"And it's alright now But we were something, don't you think so? Roaring twenties, tossing pennies in the pool"
lyric,"And if my wishes came true It would've been you In my defense, I have none"
lyric,For never leaving well enough alone But it would've been fun If you would've been the one
lyric,(Ooh) I have this dream you're doing cool shit Having adventures on your own
lyric,"You meet some woman on the internet and take her home We never painted by the numbers, baby But we were making it count"
lyric,"You know the greatest loves of all time are over now I guess you never know, never know And it's another day waking up alone"
lyric,"But we were something, don't you think so? Roaring twenties, tossing pennies in the pool And if my wishes came true"
lyric,"It would've been you In my defense, I have none For never leaving well enough alone"
lyric,"But it would've been fun If you would've been the one I, I, I persist and resist the temptation to ask you"
lyric,"If one thing had been different Would everything be different today? We were something, don't you think so?"
lyric,Rosé flowing with your chosen family And it would've been sweet If it could've been me
lyric,"In my defense, I have none For digging up the grave another time But it would've been fun"
lyric,"If you would've been the one (Ooh) Vintage tee, brand new phone"
lyric,"High heels on cobblestones When you are young, they assume you know nothing Sequin smile, black lipstick"
lyric,"Sensual politics When you are young, they assume you know nothing But I knew you"
lyric,"Dancin' in your Levi's Drunk under a streetlight, I I knew you"
lyric,"Hand under my sweatshirt Baby, kiss it better, I And when I felt like I was an old cardigan"
lyric,Under someone's bed You put me on and said I was your favorite A friend to all is a friend to none
lyric,"Chase two girls, lose the one When you are young, they assume you know nothing But I knew you"
lyric,"Playing hide-and-seek and Giving me your weekends, I I knew you"
lyric,"Your heartbeat on the High Line Once in twenty lifetimes, I And when I felt like I was an old cardigan"
lyric,Under someone's bed You put me on and said I was your favorite To kiss in cars and downtown bars
lyric,Was all we needed You drew stars around my scars But now I'm bleedin'
lyric,"Cause I knew you Steppin' on the last train Marked me like a bloodstain, I"
lyric,"I knew you Tried to change the ending Peter losing Wendy, I"
lyric,"I knew you Leavin' like a father Running like water, I"
lyric,"And when you are young, they assume you know nothing But I knew you'd linger like a tattoo kiss I knew you'd haunt all of my what-ifs"
lyric,The smell of smoke would hang around this long Cause I knew everything when I was young I knew I'd curse you for the longest time
lyric,Chasin' shadows in the grocery line I knew you'd miss me once the thrill expired And you'd be standin' in my front porch light
lyric,And I knew you'd come back to me You'd come back to me And you'd come back to me
lyric,And you'd come back And when I felt like I was an old cardigan Under someone's bed
lyric,"You put me on and said I was your favorite Rebekah rode up on the afternoon train, it was sunny Her saltbox house on the coast took her mind off St. Louis"
lyric,"Bill was the heir to the Standard Oil name and money And the town said, ""How did a middle-class divorcée do it?"" The wedding was charming, if a little gauche"
lyric,"There's only so far new money goes They picked out a home and called it ""Holiday House"" Their parties were tasteful, if a little loud"
lyric,The doctor had told him to settle down It must have been her fault his heart gave out And they said
lyric,"There goes the last great American dynasty
Who knows, if she never showed up, what could've been
There goes the maddest woman this town has ever seen
She had a marvelous time ruining everything Rebekah gave up on the Rhode Island set forever Flew in all her Bitch Pack friends from the city"
lyric,Filled the pool with champagne and swam with the big names And blew through the money on the boys and the ballet And losing on card game bets with Dalí
lyric,"And they said There goes the last great American dynasty
Who knows, if she never showed up, what could've been
There goes the most shameless woman this town has ever seen
She had a marvelous time ruining everything They say she was seen on occasion"
lyric,"Pacing the rocks, staring out at the midnight sea And in a feud with her neighbor She stole his dog and dyed it key lime green"
lyric,"Fifty years is a long time Holiday House sat quietly on that beach Free of women with madness, their men and bad habits"
lyric,"And then it was bought by me Who knows, if I never showed up, what could've been There goes the loudest woman this town has ever seen"
lyric,I had a marvelous time ruining everything I had a marvelous time ruining everything A marvelous time ruining everything
lyric,"A marvelous time I had a marvelous time I can see you standing, honey"
lyric,"With his arms around your body Laughin', but the joke's not funny at all And it took you five whole minutes"
lyric,To pack us up and leave me with it Holdin' all this love out here in the hall I think I've seen this film before
lyric,And I didn't like the ending You're not my homeland anymore So what am I defending now?
lyric,"You were my town, now I'm in exile, seein' you out I think I've seen this film before Ooh, ooh, ooh"
lyric,"I can see you starin', honey Like he's just your understudy Like you'd get your knuckles bloody for me"
lyric,"Second, third, and hundredth chances Balancin' on breaking branches Those eyes add insult to injury"
lyric,I think I've seen this film before And I didn't like the ending I'm not your problem anymore
lyric,"So who am I offending now? You were my crown, now I'm in exile, seein' you out I think I've seen this film before"
lyric,"So I'm leaving out the side door So step right out, there is no amount Of crying I can do for you"
lyric,All this time We always walked a very thin line You didn't even hear me out (You didn't even hear me out)
lyric,You never gave a warning sign (I gave so many signs) All this time I never learned to read your mind (Never learned to read my mind)
lyric,"I couldn't turn things around (You never turned things around) Cause you never gave a warning sign (I gave so many signs) So many signs, so many signs"
lyric,You didn't even see the signs I think I've seen this film before And I didn't like the ending
lyric,"You're not my homeland anymore So what am I defending now? You were my town, now I'm in exile, seein' you out"
lyric,"I think I've seen this film before So I'm leavin' out the side door So step right out, there is no amount"
lyric,Of crying I can do for you All this time We always walked a very thin line
lyric,You didn't even hear me out (Didn't even hear me out) You never gave a warning sign (I gave so many signs) All this time
lyric,I never learned to read your mind (Never learned to read my mind) I couldn't turn things around (You never turned things around) Cause you never gave a warning sign (I gave so many signs)
lyric,You never gave a warning sign (All this time) (So many times) I never learned to read your mind (So many signs) I couldn't turn things around (I couldn't turn things around)
lyric,"Cause you never gave a warning sign (You never gave a warning sign) You never gave a warning sign Ah, ah"
lyric,"We gather here, we line up, weepin' in a sunlit room And if I'm on fire, you'll be made of ashes, too Even on my worst day, did I deserve, babe"
lyric,"All the hell you gave me? Cause I loved you, I swear I loved you Til my dying day"
lyric,"I didn't have it in myself to go with grace And you're the hero flying around, saving face And if I'm dead to you, why are you at the wake?"
lyric,"Cursing my name, wishing I stayed Look at how my tears ricochet We gather stones, never knowing what they'll mean"
lyric,"Some to throw, some to make a diamond ring You know I didn't want to have to haunt you But what a ghostly scene"
lyric,You wear the same jewels that I gave you As you bury me I didn't have it in myself to go with grace
lyric,"Cause when I'd fight, you used to tell me I was brave And if I'm dead to you, why are you at the wake? Cursing my name, wishing I stayed"
lyric,"Look at how my tears ricochet And I can go anywhere I want Anywhere I want, just not home"
lyric,"And you can aim for my heart, go for blood But you would still miss me in your bones And I still talk to you (When I'm screaming at the sky)"
lyric,And when you can't sleep at night (You hear my stolen lullabies) I didn't have it in myself to go with grace And so the battleships will sink beneath the waves
lyric,"You had to kill me, but it killed you just the same Cursing my name, wishing I stayed You turned into your worst fears"
lyric,"And you're tossing out blame, drunk on this pain Crossing out the good years And you're cursing my name, wishing I stayed"
lyric,Look at how my tears ricochet I want you to know I'm a mirrorball
lyric,I'll show you every version of yourself tonight I'll get you out on the floor Shimmering beautiful
lyric,"And when I break, it's in a million pieces Hush, when no one is around, my dear You'll find me on my tallest tiptoes"
lyric,"Spinning in my highest heels, love Shining just for you Hush, I know they said the end is near"
lyric,"But I'm still on my tallest tiptoes Spinning in my highest heels, love Shining just for you"
lyric,I want you to know I'm a mirrorball I can change everything about me to fit in
lyric,You are not like the regulars The masquerade revelers Drunk as they watch my shattered edges glisten
lyric,"Hush, when no one is around, my dear You'll find me on my tallest tiptoes Spinning in my highest heels, love"
lyric,"Shining just for you Hush, I know they said the end is near But I'm still on my tallest tiptoes"
lyric,"Spinning in my highest heels, love Shining just for you And they called off the circus, burned the disco down"
lyric,When they sent home the horses and the rodeo clowns I'm still on that tightrope I'm still trying everything to get you laughing at me
lyric,"And I'm still a believer, but I don't know why I've never been a natural, all I do is try, try, try I'm still on that trapeze"
lyric,I'm still trying everything to keep you looking at me Because I'm a mirrorball I'm a mirrorball
lyric,And I'll show you every version of yourself tonight Please picture me in the trees I hit my peak at seven
lyric,"Feet in the swing over the creek I was too scared to jump in But I, I was high in the sky"
lyric,With Pennsylvania under me Are there still beautiful things? Sweet tea in the summer
lyric,"Cross your heart, won't tell no other And though I can’t recall your face I still got love for you"
lyric,Your braids like a pattern Love you to the Moon and to Saturn Passed down like folk songs
lyric,The love lasts so long And I've been meaning to tell you I think your house is haunted
lyric,Your dad is always mad and that must be why And I think you should come live with me And we can be pirates
lyric,Then you won't have to cry Or hide in the closet And just like a folk song
lyric,Our love will be passed on Please picture me in the weeds Before I learned civility
lyric,"I used to scream ferociously Any time I wanted I, I"
lyric,"Sweet tea in the summer Cross my heart, won’t tell no other And though I can't recall your face"
lyric,I still got love for you Pack your dolls and a sweater We'll move to India forever
lyric,"Passed down like folk songs Our love lasts so long Salt air, and the rust on your door"
lyric,"I never needed anything more Whispers of ""Are you sure?"" Never have I ever before"
lyric,But I can see us lost in the memory August slipped away into a moment in time Cause it was never mine
lyric,And I can see us twisted in bedsheets August sipped away like a bottle of wine Cause you were never mine
lyric,Your back beneath the sun Wishin' I could write my name on it Will you call when you're back at school?
lyric,I remember thinkin' I had you But I can see us lost in the memory August slipped away into a moment in time
lyric,Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine
lyric,Cause you were never mine Back when we were still changin' for the better Wanting was enough
lyric,"For me, it was enough To live for the hope of it all Cancel plans just in case you'd call"
lyric,"And say, ""Meet me behind the mall"" So much for summer love and saying ""us"" Cause you weren't mine to lose"
lyric,"You weren't mine to lose, no But I can see us lost in the memory August slipped away into a moment in time"
lyric,Cause it was never mine And I can see us twisted in bedsheets August sipped away like a bottle of wine
lyric,Cause you were never mine Cause you were never mine Never mine
lyric,"But do you remember? Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call?"
lyric,"Back when I was livin' for the hope of it all, for the hope of it all Meet me behind the mall (Remember when I pulled up and said ""Get in the car"")"
lyric,"(And then canceled my plans just in case you'd call?) (Back when I was livin' for the hope of it all, for the hope of it all) (""Meet me behind the mall"")"
lyric,"Remember when I pulled up and said ""Get in the car"" And then canceled my plans just in case you'd call? Back when I was livin' for the hope of it all (For the hope of it all)"
lyric,"For the hope of it all, for the hope of it all (For the hope of it all, for the hope of it all) I've been having a hard time adjusting"
lyric,"I had the shiniest wheels, now they're rusting I didn't know if you'd care if I came back I have a lot of regrets about that"
lyric,Pulled the car off the road to the lookout Could've followed my fears all the way down And maybe I don't quite know what to say
lyric,But I'm here in your doorway I just wanted you to know that this is me trying I just wanted you to know that this is me trying
lyric,They told me all of my cages were mental So I got wasted like all my potential And my words shoot to kill when I'm mad
lyric,"I have a lot of regrets about that I was so ahead of the curve, the curve became a sphere Fell behind all my classmates and I ended up here"
lyric,Pouring out my heart to a stranger But I didn't pour the whiskey I just wanted you to know that this is me trying
lyric,I just wanted you to know that this is me trying [Post-Chorus] At least I'm trying
lyric,And it's hard to be at a party when I feel like an open wound It's hard to be anywhere these days when all I want is you You're a flashback in a film reel on the one screen in my town
lyric,And I just wanted you to know that this is me trying (And maybe I don't quite know what to say) I just wanted you to know that this is me trying
lyric,"At least I'm trying Make sure nobody sees you leave Hood over your head, keep your eyes down"
lyric,Tell your friends you're out for a run You’ll be flushed when you return Take the road less traveled by
lyric,Tell yourself you can always stop What started in beautiful rooms Ends with meetings in parking lots
lyric,And that's the thing about illicit affairs And clandestine meetings and longing stares It's born from just one single glance
lyric,But it dies and it dies and it dies A million little times Leave the perfume on the shelf
lyric,That you picked out just for him So you leave no trace behind Like you don’t even exist
lyric,"Take the words for what they are A dwindling, mercurial high A drug that only worked"
lyric,The first few hundred times And that's the thing about illicit affairs And clandestine meetings and stolen stares
lyric,They show their truth one single time But they lie and they lie and they lie A million little times
lyric,"And you wanna scream Don't call me ""kid,"" don't call me ""baby"" Look at this godforsaken mess that you made me"
lyric,"You showed me colors you know I can't see with anyone else Don't call me ""kid,"" don't call me ""baby"" Look at this idiotic fool that you made me"
lyric,"You taught me a secret language I can't speak with anyone else And you know damn well For you, I would ruin myself"
lyric,A million little times Green was the color of the grass Where I used to read at Centennial Park
lyric,I used to think I would meet somebody there Teal was the color of your shirt When you were sixteen at the yogurt shop
lyric,"You used to work at to make a little money Time, curious time Gave me no compasses, gave me no signs"
lyric,Were there clues I didn't see? And isn't it just so pretty to think All along there was some
lyric,Invisible string Tying you to me? Ooh-ooh-ooh-ooh
lyric,Bad was the blood of the song in the cab On your first trip to LA You ate at my favorite spot for dinner
lyric,Bold was the waitress on our three-year trip Getting lunch down by the Lakes She said I looked like an American singer
lyric,"Time, mystical time Cutting me open, then healing me fine Were there clues I didn't see?"
lyric,And isn't it just so pretty to think All along there was some Invisible string
lyric,Tying you to me? Ooh-ooh-ooh-ooh A string that pulled me
lyric,"Out of all the wrong arms, right into that dive bar Something wrapped all of my past mistakes in barbed wire Chains around my demons"
lyric,Wool to brave the seasons One single thread of gold Tied me to you
lyric,Cold was the steel of my axe to grind For the boys who broke my heart Now I send their babies presents
lyric,Gold was the color of the leaves When I showed you around Centennial Park Hell was the journey but it brought me heaven
lyric,"Time, wondrous time Gave me the blues and then purple-pink skies And it's cool"
lyric,"Baby, with me And isn't it just so pretty to think All along there was some"
lyric,Invisible string Tying you to me? Ooh-ooh-ooh-ooh
lyric,Me Ooh-ooh-ooh-ooh (Ah-ah-ah)
lyric,(Ah-ah-ah) What did you think I'd say to that? Does a scorpion sting when fighting back?
lyric,"They strike to kill, and you know I will You know I will What do you sing on your drive home?"
lyric,"Do you see my face in the neighbor's lawn? Does she smile? Or does she mouth, ""Fuck you forever""?"
lyric,"Every time you call me crazy, I get more crazy What about that? And when you say I seem angry, I get more angry"
lyric,And there's nothing like a mad woman What a shame she went mad No one likes a mad woman
lyric,You made her like that And you'll poke that bear 'til her claws come out And you find something to wrap your noose around
lyric,And there's nothing like a mad woman Now I breathe flames each time I talk My cannons all firin' at your yacht
lyric,"They say ""move on,"" but you know I won't And women like hunting witches too Doing your dirtiest work for you"
lyric,"It's obvious that wanting me dead Has really brought you two together Every time you call me crazy, I get more crazy"
lyric,"What about that? And when you say I seem angry, I get more angry And there's nothing like a mad woman"
lyric,What a shame she went mad No one likes a mad woman You made her like that
lyric,And you'll poke that bear 'til her claws come out And you find something to wrap your noose around And there's nothing like a mad woman
lyric,"I'm taking my time, taking my time Cause you took everything from me Watching you climb, watching you climb"
lyric,Over people like me The master of spin has a couple side flings Good wives always know
lyric,"She should be mad, should be scathing like me, but No one likes a mad woman What a shame she went mad"
lyric,"You made her like that Keep your helmet, keep your life, son Just a flesh wound, here's your rifle"
lyric,"Crawling up the beaches now Sir, I think he's bleeding out And some things you just can't speak about"
lyric,"With you I serve, with you I fall down, down Watch you breathe in, watch you breathing out, out Something med school did not cover"
lyric,"Someone's daughter, someone's mother Holds your hand through plastic now Doc, I think she's crashing out"
lyric,And some things you just can't speak about Only twenty minutes to sleep But you dream of some epiphany
lyric,"Just one single glimpse of relief To make some sense of what you've seen With you I serve, with you I fall down, down (Down)"
lyric,"Watch you breathe in, watch you breathing out, out With you I serve (With you I serve), with you I fall down (Down), down (Down) Watch you breathe in (Watch you breathe in), watch you breathing out (Out), out (Out)"
lyric,Only twenty minutes to sleep But you dream of some epiphany Just one single glimpse of relief
lyric,"To make some sense of what you've seen Betty, I won't make assumptions About why you switched your homeroom, but"
lyric,"I think it's 'cause of me Betty, one time I was riding on my skateboard When I passed your house"
lyric,It's like I couldn't breathe You heard the rumors from Inez You can't believe a word she says
lyric,"Most times, but this time it was true The worst thing that I ever did Was what I did to you"
lyric,But if I just showed up at your party Would you have me? Would you want me? Would you tell me to go fuck myself
lyric,"Or lead me to the garden? In the garden, would you trust me If I told you it was just a summer thing?"
lyric,"I'm only seventeen, I don't know anything But I know I miss you Betty, I know where it all went wrong"
lyric,Your favorite song was playing From the far side of the gym I was nowhere to be found
lyric,"I hate the crowds, you know that Plus, I saw you dance with him You heard the rumors from Inez"
lyric,"You can't believe a word she says Most times, but this time it was true The worst thing that I ever did"
lyric,Was what I did to you But if I just showed up at your party Would you have me? Would you want me?
lyric,"Would you tell me to go fuck myself Or lead me to the garden? In the garden, would you trust me"
lyric,"If I told you it was just a summer thing? I'm only seventeen, I don't know anything But I know I miss you"
lyric,I was walking home on broken cobblestones Just thinking of you when she pulled up like A figment of my worst intentions
lyric,"She said ""James, get in, let's drive"" Those days turned into nights Slept next to her, but"
lyric,"I dreamt of you all summer long Betty, I'm here on your doorstep And I planned it out for weeks now"
lyric,"But it's finally sinkin' in Betty, right now is the last time I can dream about what happens when"
lyric,You see my face again The only thing I wanna do Is make it up to you
lyric,"So I showed up at your party Yeah, I showed up at your party Yeah, I showed up at your party"
lyric,Will you have me? Will you love me? Will you kiss me on the porch In front of all your stupid friends?
lyric,"If you kiss me, will it be just like I dreamed it? Will it patch your broken wings? I'm only seventeen, I don't know anything"
lyric,But I know I miss you Standing in your cardigan Kissin' in my car again
lyric,Stopped at a streetlight You know I miss you Our coming-of-age has come and gone
lyric,"Suddenly this summer, it's clear I never had the courage of my convictions As long as danger is near"
lyric,"And it's just around the corner, darlin' Cause it lives in me No, I could never give you peace"
lyric,"But I'm a fire and I'll keep your brittle heart warm If your cascade, ocean wave blues come All these people think love's for show"
lyric,"But I would die for you in secret The devil's in the details, but you got a friend in me Would it be enough if I could never give you peace?"
lyric,"Your integrity makes me seem small You paint dreamscapes on the wall I talk shit with my friends, it's like I'm wasting your honor"
lyric,"And you know that I'd swing with you for the fences Sit with you in the trenches Give you my wild, give you a child"
lyric,"Give you the silence that only comes when two people understand each other Family that I chose, now that I see your brother as my brother Is it enough?"
lyric,"But there's robbers to the east, clowns to the west I'd give you my sunshine, give you my best But the rain is always gonna come if you're standin' with me"
lyric,"But I'm a fire and I'll keep your brittle heart warm If your cascade, ocean wave blues come All these people think love's for show"
lyric,"But I would die for you in secret The devil's in the details, but you got a friend in me Would it be enough if I could never give you peace?"
lyric,Would it be enough if I could never give you peace? Would it be enough if I could never give you peace? My only one
lyric,My smoking gun My eclipsed sun This has broken me down
lyric,My twisted knife My sleepless night My winless fight
lyric,"This has frozen my ground Stood on the cliffside screaming, ""Give me a reason"" Your faithless love's the only hoax I believe in"
lyric,Don't want no other shade of blue but you No other sadness in the world would do My best laid plan
lyric,Your sleight of hand My barren land I am ash from your fire
lyric,"Stood on the cliffside screaming, ""Give me a reason"" Your faithless love's the only hoax I believe in Don't want no other shade of blue but you"
lyric,No other sadness in the world would do You know I left a part of me back in New York You knew the hero died so what's the movie for?
lyric,You knew it still hurts underneath my scars From when they pulled me apart You knew the password so I let you in the door
lyric,You knew you won so what's the point of keeping score? You knew it still hurts underneath my scars From when they pulled me apart
lyric,"But what you did was just as dark (Ah, ah, ah) Darling, this was just as hard"
lyric,As when they pulled me apart My only one My kingdom come undone
lyric,My broken drum You have beaten my heart Don't want no other shade of blue but you
lyric,No other sadness in the world would do Is it romantic how all my elegies eulogize me? I'm not cut out for all these cynical clones
lyric,"These hunters with cell phones Take me to the Lakes where all the poets went to die I don't belong and, my beloved, neither do you"
lyric,"Those Windermere peaks look like a perfect place to cry I'm setting off, but not without my muse What should be over burrowed under my skin"
lyric,In heart-stopping waves of hurt I've come too far to watch some namedropping sleaze Tell me what are my words worth
lyric,"Take me to the Lakes where all the poets went to die I don't belong and, my beloved, neither do you Those Windermere peaks look like a perfect place to cry"
lyric,"I'm setting off, but not without my muse I want auroras and sad prose I want to watch wisteria grow right over my bare feet"
lyric,Cause I haven't moved in years And I want you right here A red rose grew up out of ice frozen ground
lyric,With no one around to tweet it While I bathe in cliffside pools With my calamitous love and insurmountable grief
lyric,"Take me to the Lakes where all the poets went to die I don't belong and, my beloved, neither do you Those Windermere peaks look like a perfect place to cry"
lyric,"I'm setting off, but not without my muse No, not without you How many days did I spend thinking"
lyric,"Bout how you did me wrong, wrong, wrong? Lived in the shade you were throwing Til all of my sunshine was gone, gone, gone"
lyric,"And I couldn't get away from ya In my feelings more than Drake, so yeah Your name on my lips, tongue-tied"
lyric,"Free rent, living in my mind But then something happened one magical night I forgot that you existed"
lyric,"And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet"
lyric,"I forgot that you existed It isn't love, it isn't hate, it's just indifference I forgot that you"
lyric,"Got out some popcorn As soon as my rep started going down, down, down Laughed on the school yard"
lyric,"As soon as I tripped up and hit the ground, ground, ground And I would've stuck around for ya Would've fought the whole town, so yeah"
lyric,"Would've been right there, front row Even if nobody came to your show But you showed who you are, then one magical night"
lyric,"I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice"
lyric,"So peaceful and quiet I forgot that you existed It isn't love, it isn't hate, it's just indifference"
lyric,I forgot that you Sent me a clear message Taught me some hard lessons
lyric,I just forget what they were It's all just a blur I forgot that you existed
lyric,"And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet"
lyric,"I forgot that you existed I did, I did, I did It isn't hate, it's just indifference"
lyric,"It isn't love, it isn't hate, it's just indifference So, yeah (Yeah, yeah, yeah, yeah)"
lyric,"Fever dream high in the quiet of the night You know that I caught it (Oh yeah, you're right, I want it) Bad, bad boy, shiny toy with a price"
lyric,"You know that I bought it (Oh yeah, you're right, I want it) Killing me slow, out the window I'm always waiting for you to be waiting below"
lyric,"Devils roll the dice, angels roll their eyes What doesn't kill me makes me want you more And it's new, the shape of your body"
lyric,"It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer"
lyric,"It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh"
lyric,It's a cruel summer With you Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,"Hang your head low in the glow of the vending machine I'm not dying (Oh yeah, you're right, I want it) We say that we'll just screw it up in these trying times"
lyric,"We're not trying (Oh yeah, you're right, I want it) So cut the headlights, summer's a knife I'm always waiting for you just to cut to the bone"
lyric,"Devils roll the dice, angels roll their eyes And if I bleed, you'll be the last to know Oh, it's new, the shape of your body"
lyric,"It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer"
lyric,"It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh"
lyric,It's a cruel summer With you I'm drunk in the back of the car
lyric,"And I cried like a baby coming home from the bar (Oh) Said, ""I'm fine,"" but it wasn't true I don't wanna keep secrets just to keep you"
lyric,"And I snuck in through the garden gate Every night that summer just to seal my fate (Oh) And I scream, ""For whatever it's worth"
lyric,"I love you, ain't that the worst thing you ever heard?"" He looks up, grinning like a devil It's new, the shape of your body"
lyric,"It's blue, the feeling I've got And it's ooh, whoa oh It's a cruel summer"
lyric,"It's cool, that's what I tell 'em No rules in breakable heaven But ooh, whoa oh"
lyric,It's a cruel summer With you I'm drunk in the back of the car
lyric,"And I cried like a baby coming home from the bar (Oh) Said, ""I'm fine,"" but it wasn't true I don't wanna keep secrets just to keep you"
lyric,"And I snuck in through the garden gate Every night that summer just to seal my fate (Oh) And I scream, ""For whatever it's worth"
lyric,"I love you, ain't that the worst thing you ever heard?"" (Yeah, yeah, yeah, yeah) We could leave the Christmas lights up 'til January"
lyric,"And this is our place, we make the rules And there's a dazzling haze, a mysterious way about you, dear Have I known you twenty seconds or twenty years?"
lyric,"Can I go where you go? Can we always be this close? Forever and ever, ah"
lyric,"Take me out, and take me home You're my, my, my, my lover We could let our friends crash in the living room"
lyric,"This is our place, we make the call And I'm highly suspicious that everyone who sees you wants you I've loved you three summers now, honey, but I want 'em all"
lyric,"Can I go where you go? Can we always be this close? Forever and ever, ah"
